"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"
"302"	302	0	30	"white"	"black"	"cannon"	"PhD"	2	1	60	569.72936286537	4
"303"	303	1	25	"black"	"black"	"accurate"	"HighSchool"	3	0	47	695.727844679246	4
"304"	304	0	28	"other"	"black"	"candle"	"BA"	4	0	27	871.727626033275	2
"305"	305	1	30	"black"	"black"	"accurate"	"MS"	5	0	17	843.975059292088	4
"306"	306	1	23	"white"	"black"	"candle"	"MS"	1	0	79	465.669168203046	6
"307"	307	0	24	"white"	"black"	"accurate"	"HighSchool"	2	0	65	608.381434999132	3
"308"	308	0	25	"hispanic"	"black"	"ship"	"HighSchool"	3	0	41	736.059668647113	3
"309"	309	1	24	"white"	"yellow"	"accurate"	"PhD"	4	0	31	773.960518098472	4
"310"	310	0	26	"black"	"black"	"ship"	"BA"	5	0	7	930.417049768598	3
"311"	311	1	23	"white"	"yellow"	"cannon"	"MS"	1	0	88	490.741474578179	6
"312"	312	1	28	"white"	"yellow"	"cannon"	"PhD"	2	1	70	729.122985144298	6
"313"	313	0	27	"white"	"black"	"cannon"	"PhD"	3	1	62	611.126936761482	3
"314"	314	1	33	"black"	"yellow"	"candle"	"PhD"	4	0	32	896.688128213726	5
"315"	315	0	26	"other"	"yellow"	"accurate"	"BA"	5	0	21	943.347074561947	3
"316"	316	0	29	"white"	"yellow"	"candle"	"MS"	1	1	90	545.087148113085	5
"317"	317	1	31	"black"	"yellow"	"cannon"	"PhD"	2	1	77	612.510859545122	5
"318"	318	0	27	"white"	"yellow"	"cannon"	"HighSchool"	3	1	56	643.974685658045	3
"319"	319	1	25	"white"	"black"	"accurate"	"PhD"	4	0	32	771.05025888431	5
"320"	320	1	34	"hispanic"	"yellow"	"cannon"	"BA"	5	0	14	888.490037982856	4
"321"	321	0	27	"white"	"yellow"	"ship"	"BA"	1	1	87	445.071362374497	4
"322"	322	1	24	"white"	"black"	"candle"	"BA"	2	1	63	552.696425825107	5
"323"	323	1	31	"white"	"black"	"cannon"	"MS"	3	0	52	722.376553843455	6
"324"	324	0	26	"white"	"yellow"	"ship"	"MS"	4	0	43	773.815178655655	3
"325"	325	0	28	"white"	"yellow"	"accurate"	"HighSchool"	5	0	18	817.13743417788	2
"326"	326	1	29	"white"	"black"	"accurate"	"MS"	1	1	83	511.471247994048	6
"327"	327	1	33	"white"	"yellow"	"cannon"	"MS"	2	1	74	552.83809658505	6
"328"	328	1	25	"white"	"yellow"	"ship"	"BA"	3	1	55	736.442659278908	6
"329"	329	0	29	"black"	"yellow"	"accurate"	"HighSchool"	4	0	37	710.391627365599	3
"330"	330	1	29	NA	"yellow"	"accurate"	"PhD"	5	1	19	897.737206977553	4
"331"	331	0	25	"white"	"black"	"ship"	"BA"	1	0	77	586.925289869037	4
"332"	332	1	29	"white"	"yellow"	"cannon"	"PhD"	2	1	66	609.011742299548	5
"333"	333	1	27	"hispanic"	"yellow"	"accurate"	"BA"	3	0	47	736.471346747784	4
"334"	334	0	29	"white"	"yellow"	"ship"	"MS"	4	0	31	728.176450102549	3
"335"	335	0	28	"black"	"yellow"	"candle"	"MS"	5	0	21	839.047493699291	2
"336"	336	1	27	"white"	"yellow"	"accurate"	"PhD"	1	1	95	525.964066644666	5
"337"	337	0	35	"asian"	"yellow"	"candle"	"PhD"	2	1	65	649.212389103032	5
"338"	338	1	24	"white"	"black"	"candle"	"BA"	3	0	49	677.849578167204	6
"339"	339	1	29	"white"	"black"	"accurate"	"PhD"	4	0	34	862.141197388667	4
"340"	340	0	28	"white"	"black"	"cannon"	"PhD"	5	0	22	800.77660770264	2
"341"	341	0	26	"hispanic"	"yellow"	"ship"	"MS"	1	0	81	515.916283614918	4
"342"	342	0	30	"white"	"yellow"	"candle"	"BA"	2	1	65	623.456695133695	4
"343"	343	0	30	"white"	"yellow"	"ship"	"PhD"	3	1	59	627.640483028245	3
"344"	344	0	24	"white"	"black"	"candle"	"PhD"	4	1	19	892.914559144534	2
"345"	345	0	30	"asian"	"black"	"accurate"	"MS"	5	0	20	914.43275486305	3
"346"	346	0	28	"black"	"yellow"	"candle"	"HighSchool"	1	1	75	522.997678142335	5
"347"	347	0	28	"white"	"yellow"	"candle"	"HighSchool"	2	1	74	568.533490504854	4
"348"	348	0	24	"asian"	"black"	"ship"	"MS"	3	0	47	836.832455510832	3
"349"	349	0	25	"white"	"black"	"accurate"	"MS"	4	0	17	928.271321636528	3
"350"	350	0	30	"white"	"yellow"	"ship"	"BA"	5	0	16	944.509168706358	2
"351"	351	0	21	"white"	"black"	"ship"	"HighSchool"	1	1	70	625.47681633226	4
"352"	352	1	26	"white"	"black"	"candle"	"HighSchool"	2	1	65	580.378106538381	6
"353"	353	1	25	"white"	"black"	"candle"	"HighSchool"	3	0	47	794.91073403334	4
"354"	354	1	27	"black"	"yellow"	"cannon"	"MS"	4	0	35	813.815945915991	5
"355"	355	0	30	"white"	"yellow"	"cannon"	"PhD"	5	0	21	863.307004124335	2
"356"	356	1	35	"white"	"black"	"accurate"	"HighSchool"	1	1	76	639.63471230194	6
"357"	357	0	30	"white"	"yellow"	"ship"	"MS"	2	1	61	657.847182344117	3
"358"	358	0	25	"white"	"black"	"candle"	"HighSchool"	3	0	42	687.234395073309	3
"359"	359	1	28	"hispanic"	"black"	"accurate"	"HighSchool"	4	0	43	763.247704793809	4
"360"	360	1	26	"hispanic"	"black"	"accurate"	"MS"	5	0	19	NA	3
"361"	361	1	27	"white"	"black"	"ship"	"MS"	1	1	69	523.496370627266	6
"362"	362	1	25	"white"	"black"	"cannon"	"PhD"	2	0	61	686.035940533553	5
"363"	363	0	29	"other"	"black"	"accurate"	"BA"	3	0	53	679.514578118579	3
"364"	364	0	29	"black"	"yellow"	"cannon"	"BA"	4	1	51	699.015670902462	3
"365"	365	0	25	"white"	"black"	"ship"	"BA"	5	0	16	857.058763906158	2
"366"	366	1	34	"white"	"black"	"accurate"	"HighSchool"	1	0	89	423.755270808941	6
"367"	367	0	27	"black"	"black"	"ship"	"BA"	2	0	69	605.578013146688	4
"368"	368	0	27	"white"	"black"	"candle"	"BA"	3	1	55	726.115373272541	3
"369"	369	1	30	"hispanic"	"black"	"ship"	"HighSchool"	4	0	35	901.836311893466	4
"370"	370	0	29	"white"	"yellow"	"accurate"	"PhD"	5	0	25	877.696233973113	3
"371"	371	1	29	"other"	"yellow"	"candle"	"MS"	1	1	89	365.79787621771	6
"372"	372	1	32	"white"	"black"	"candle"	"HighSchool"	2	1	65	573.209069850742	6
"373"	373	0	27	"white"	"black"	"accurate"	"HighSchool"	3	0	43	769.634047737525	5
"374"	374	0	30	"asian"	"black"	"cannon"	"PhD"	4	0	22	803.859096135088	2
"375"	375	0	29	"black"	"black"	"accurate"	"PhD"	5	0	14	824.098926337405	3
"376"	376	0	26	"black"	"yellow"	"candle"	"MS"	1	1	83	580.959927988268	4
"377"	377	0	25	"other"	"yellow"	"cannon"	"PhD"	2	0	76	599.443543766546	3
"378"	378	0	23	"white"	"black"	"ship"	"PhD"	3	0	54	672.65968407214	4
"379"	379	0	29	"other"	"yellow"	"candle"	"MS"	4	1	33	776.215286555042	3
"380"	380	1	24	"other"	"black"	"candle"	"BA"	5	0	10	974.931867116083	3
"381"	381	1	29	"hispanic"	"yellow"	"cannon"	"MS"	1	0	81	652.084140315593	6
"382"	382	0	28	"hispanic"	"yellow"	"accurate"	"HighSchool"	2	1	75	585.944704749127	4
"383"	383	1	30	"white"	"yellow"	"cannon"	"MS"	3	0	48	773.267600885014	5
"384"	384	0	28	"white"	"yellow"	"cannon"	"PhD"	4	0	37	791.390975594245	3
"385"	385	0	27	"other"	"black"	"accurate"	"HighSchool"	5	0	22	864.698018714492	3
"386"	386	0	25	"white"	"yellow"	"cannon"	"HighSchool"	1	1	77	568.635808946647	4
"387"	387	0	30	"white"	"black"	"accurate"	"HighSchool"	2	1	71	535.968877078518	4
"388"	388	0	31	"white"	"black"	"ship"	"PhD"	3	0	56	755.07549385509	3
"389"	389	1	26	"black"	"black"	"cannon"	"BA"	4	0	47	698.615245034865	5
"390"	390	0	30	"black"	"yellow"	"candle"	"HighSchool"	5	0	22	870.632298182356	4
"391"	391	0	30	"white"	"black"	"ship"	"BA"	1	0	75	577.989755580059	4
"392"	392	1	28	"other"	"black"	"accurate"	"MS"	2	1	66	631.087656593231	6
"393"	393	0	27	"black"	"yellow"	"accurate"	"HighSchool"	3	0	61	633.513878067526	4
"394"	394	0	31	"white"	"black"	"candle"	"HighSchool"	4	0	22	900.449620998153	3
"395"	395	1	24	"black"	"yellow"	"cannon"	"BA"	5	1	28	790.888765625996	4
"396"	396	1	28	"white"	"black"	"cannon"	"PhD"	1	0	87	552.047848472411	7
"397"	397	1	32	"white"	"yellow"	"cannon"	"PhD"	2	1	64	605.162524373009	6
"398"	398	1	32	"hispanic"	"black"	"accurate"	"PhD"	3	1	43	721.485242665823	4
"399"	399	1	26	"white"	"yellow"	"candle"	"BA"	4	0	38	774.487869782788	4
"400"	400	1	33	"black"	"black"	"cannon"	"HighSchool"	5	1	7	932.76733760072	3
"401"	401	1	28	"white"	"yellow"	"ship"	"HighSchool"	1	1	86	548.905993065486	6
"402"	402	1	29	"white"	"black"	"candle"	"PhD"	2	0	68	626.67518124437	5
"403"	403	1	25	"white"	"yellow"	"cannon"	"PhD"	3	1	53	757.753066775693	5
"404"	404	1	29	"asian"	"black"	"ship"	"MS"	4	NA	23	834.496720696146	5
"405"	405	0	27	"white"	"yellow"	"accurate"	"PhD"	5	0	20	934.19805023153	2
"406"	406	1	30	"white"	"black"	"ship"	"MS"	1	1	75	609.238283128145	5
"407"	407	0	28	"white"	"yellow"	"ship"	"PhD"	2	1	63	588.769359145944	4
"408"	408	0	28	"white"	"black"	"accurate"	"MS"	3	0	43	669.501366155508	2
"409"	409	0	24	"white"	"yellow"	"candle"	"BA"	4	0	39	781.613593436743	3
"410"	410	0	28	"white"	"black"	"accurate"	"BA"	5	1	13	887.415239023973	3
"411"	411	0	26	"white"	"yellow"	"cannon"	"BA"	1	1	84	411.405908992931	4
"412"	412	0	28	"white"	"black"	"cannon"	"MS"	2	1	54	609.797857502408	4
"413"	413	0	24	"white"	"yellow"	"accurate"	"MS"	3	0	61	679.03296431144	3
"414"	414	1	32	"white"	"yellow"	"ship"	"BA"	4	0	34	882.327640780115	5
"415"	415	0	28	"white"	"yellow"	"cannon"	"MS"	5	0	19	868.609330841219	3
"416"	416	0	30	"white"	"yellow"	"ship"	"HighSchool"	1	1	80	480.257917594148	4
"417"	417	0	25	"white"	"yellow"	"accurate"	"HighSchool"	2	1	81	558.990885190549	4
"418"	418	0	32	"white"	"yellow"	"candle"	"HighSchool"	3	1	57	692.981689846709	4
"419"	419	0	30	"black"	"black"	"accurate"	"MS"	4	0	30	889.298127009287	2
"420"	420	0	26	"asian"	"yellow"	"candle"	"MS"	5	0	18	945.856163303012	2
"421"	421	1	24	"black"	"yellow"	"cannon"	"HighSchool"	1	1	92	452.136322919884	5
"422"	422	1	30	NA	"black"	"ship"	"BA"	2	1	62	682.447011588974	6
"423"	423	0	31	"white"	"black"	"ship"	"BA"	3	1	55	633.193184738157	3
"424"	424	1	25	"white"	"yellow"	"ship"	"BA"	4	0	43	668.912850897605	5
"425"	425	1	29	"white"	"yellow"	"candle"	"PhD"	5	0	13	950.011237551201	4
"426"	426	1	26	"black"	"yellow"	"cannon"	"HighSchool"	1	0	87	549.13222172729	6
"427"	427	1	31	"white"	"yellow"	"accurate"	"BA"	2	1	73	605.315970570105	5
"428"	428	1	33	"asian"	"yellow"	"ship"	"HighSchool"	3	0	61	722.86460396135	6
"429"	429	1	34	"white"	"black"	"ship"	"BA"	4	0	27	743.675451159877	4
"430"	430	0	26	"hispanic"	"yellow"	"accurate"	"MS"	5	1	9	901.089299590617	1
"431"	431	1	33	"white"	"yellow"	"accurate"	"HighSchool"	1	1	74	562.41810994633	6
"432"	432	1	29	"white"	"black"	"ship"	"PhD"	2	0	49	666.266343331299	5
"433"	433	1	25	"white"	"yellow"	"ship"	"MS"	3	0	45	787.846252969145	5
"434"	434	0	28	"white"	"black"	"ship"	"BA"	4	0	30	931.844168263965	2
"435"	435	1	28	"black"	"black"	"candle"	"BA"	5	0	16	821.722765952733	4
"436"	436	1	26	"white"	"black"	"ship"	"HighSchool"	1	1	87	464.548031546823	7
"437"	437	1	28	"white"	"yellow"	"accurate"	"BA"	2	1	69	630.011561130197	5
"438"	438	1	28	"black"	"yellow"	"candle"	"PhD"	3	1	63	567.018491302566	4
"439"	439	1	31	"black"	"yellow"	"ship"	"HighSchool"	4	0	37	832.591708036323	5
"440"	440	0	28	"hispanic"	"black"	"cannon"	"BA"	5	1	15	872.822994455881	2
"441"	441	0	25	"white"	"black"	"cannon"	"BA"	1	1	79	506.899325747867	3
"442"	442	1	23	"white"	"yellow"	"candle"	"HighSchool"	2	NA	64	690.367744736625	6
"443"	443	0	25	"hispanic"	"yellow"	"cannon"	"HighSchool"	3	0	57	697.568208571774	4
"444"	444	1	26	"white"	"yellow"	"ship"	"MS"	4	0	40	704.04789775526	5
"445"	445	0	27	"asian"	"yellow"	"cannon"	"MS"	5	1	NA	871.921769246423	2
"446"	446	0	31	"other"	"black"	"ship"	"PhD"	1	1	83	618.928562825343	3
"447"	447	0	26	"white"	"yellow"	"accurate"	"HighSchool"	2	0	69	446.415714497719	4
"448"	448	1	31	"black"	"black"	"cannon"	"MS"	3	1	44	606.566840988338	5
"449"	449	1	27	"black"	"yellow"	"candle"	"PhD"	4	0	33	868.85183464145	4
"450"	450	0	30	"black"	"yellow"	"cannon"	"PhD"	5	0	19	966.115829584099	3
"451"	451	1	27	"hispanic"	"yellow"	"ship"	"HighSchool"	1	1	88	497.659076496167	5
"452"	452	1	30	"black"	"yellow"	"cannon"	"BA"	2	1	61	541.092817014289	6
"453"	453	0	29	"white"	"black"	"accurate"	"MS"	3	0	48	798.783948476708	4
"454"	454	0	30	"white"	"yellow"	"accurate"	"BA"	4	0	43	727.671632025248	3
"455"	455	0	30	"other"	"yellow"	"accurate"	"MS"	5	0	21	816.937041677174	3
"456"	456	1	27	"white"	"black"	"ship"	"HighSchool"	1	1	71	517.86885579965	5
"457"	457	0	29	"white"	"black"	"accurate"	"BA"	2	1	59	571.425307888872	4
"458"	458	0	26	"other"	"black"	"accurate"	"PhD"	3	0	49	830.813432732169	3
"459"	459	1	30	"white"	"yellow"	"candle"	"HighSchool"	4	1	29	797.55703674165	5
"460"	460	1	24	"white"	"black"	"cannon"	"BA"	5	0	17	916.207609700282	5
"461"	461	1	28	"hispanic"	"yellow"	"cannon"	"BA"	1	1	87	491.3603620261	7
"462"	462	1	26	"white"	"black"	"ship"	"HighSchool"	2	1	57	560.657282321047	5
"463"	463	0	29	"white"	"black"	"cannon"	"HighSchool"	3	1	40	714.162807119091	3
"464"	464	1	28	"hispanic"	"yellow"	"ship"	"BA"	4	1	39	796.938099366099	4
"465"	465	0	32	"white"	"yellow"	"accurate"	"PhD"	5	0	15	897.665968932455	2
"466"	466	0	30	"white"	"yellow"	"cannon"	"MS"	1	1	74	424.857429828481	4
"467"	467	0	25	"white"	"yellow"	"cannon"	"PhD"	2	1	74	571.778061680212	4
"468"	468	0	25	"white"	"black"	"accurate"	"HighSchool"	3	0	48	732.962619859327	3
"469"	469	1	26	"white"	"black"	"candle"	"BA"	4	0	27	903.485077390059	4
"470"	470	0	28	"black"	"yellow"	"accurate"	"HighSchool"	5	1	31	848.89018286876	2
"471"	471	0	32	"white"	"yellow"	"candle"	"HighSchool"	1	1	77	532.212390708304	5
"472"	472	1	27	"hispanic"	"yellow"	"cannon"	"MS"	2	1	59	665.185667692012	5
"473"	473	0	30	"white"	"black"	"cannon"	"PhD"	3	1	41	707.859732723463	3
"474"	474	0	29	"hispanic"	"black"	"cannon"	"PhD"	4	0	35	823.606198576323	3
"475"	475	1	31	"black"	"yellow"	"candle"	"BA"	5	1	17	933.611673332206	3
"476"	476	1	25	"white"	"black"	"accurate"	"BA"	1	1	78	614.100404701719	5
"477"	477	1	28	"white"	"black"	"candle"	"HighSchool"	2	1	49	731.593738683878	4
"478"	478	1	29	"asian"	"black"	"cannon"	"MS"	3	1	59	540.922504883727	6
"479"	479	1	31	"other"	"black"	"ship"	"PhD"	4	0	35	837.40589179947	4
"480"	480	1	28	"white"	"yellow"	"ship"	"HighSchool"	5	0	16	1004.20374911738	3
"481"	481	0	28	"hispanic"	"yellow"	"ship"	"BA"	1	1	84	652.427923492419	5
"482"	482	1	26	"black"	"black"	"cannon"	"BA"	2	0	79	585.337480100809	6
"483"	483	1	31	"white"	"yellow"	"ship"	"BA"	3	1	45	847.749633953283	5
"484"	484	0	29	"other"	"black"	"candle"	"BA"	4	0	38	709.439587072875	3
"485"	485	1	23	"white"	"black"	"candle"	"PhD"	5	0	16	926.132420978241	5
"486"	486	1	27	"white"	"black"	"accurate"	"HighSchool"	1	1	92	499.95574379566	6
"487"	487	0	27	"hispanic"	"black"	"accurate"	"MS"	2	1	66	611.719638149999	5
"488"	488	0	24	"other"	"yellow"	"candle"	"BA"	3	1	53	784.527311254574	3
"489"	489	1	23	"white"	"black"	"ship"	"HighSchool"	4	0	29	811.008498583903	5
"490"	490	0	30	"other"	"yellow"	"candle"	"HighSchool"	5	0	25	834.110268341146	2
"491"	491	1	26	"white"	"black"	"candle"	"MS"	1	0	93	477.811533045348	6
"492"	492	1	30	"asian"	"black"	"candle"	"HighSchool"	2	0	64	598.936268481168	6
"493"	493	0	30	"black"	"yellow"	"candle"	"PhD"	3	0	48	619.123934074993	4
"494"	494	0	23	NA	"yellow"	"candle"	"HighSchool"	4	0	43	750.104043952863	3
"495"	495	1	28	"asian"	"black"	"ship"	"MS"	5	0	5	1002.75348568763	3
"496"	496	0	27	"other"	"yellow"	"candle"	"PhD"	1	1	86	519.562352819185	5
"497"	497	1	31	"asian"	"black"	"cannon"	"BA"	2	1	57	605.082349743383	5
"498"	498	1	25	"black"	"black"	"accurate"	"HighSchool"	3	0	48	765.318827192893	5
"499"	499	0	26	"white"	"black"	"cannon"	"HighSchool"	4	0	37	667.021851771078	2
"500"	500	1	25	"black"	"yellow"	"accurate"	"HighSchool"	5	0	23	919.436927464834	5
"501"	501	0	31	"other"	"black"	"cannon"	"MS"	1	1	81	548.248495602113	4
"502"	502	1	33	"white"	"yellow"	"ship"	"HighSchool"	2	1	72	588.366135288107	5
"503"	503	1	26	"asian"	"yellow"	"cannon"	"BA"	3	0	59	671.107403038621	5
"504"	504	1	27	"white"	"yellow"	"cannon"	"HighSchool"	4	1	41	763.770490009614	4
"505"	505	1	26	"hispanic"	"black"	"accurate"	"MS"	5	0	15	948.533009196038	4
"506"	506	0	26	"asian"	"black"	"ship"	"HighSchool"	1	1	79	574.299605260556	3
"507"	507	1	33	"white"	"yellow"	"accurate"	"MS"	2	1	64	673.552490250167	5
"508"	508	0	26	"black"	"yellow"	"cannon"	"BA"	3	0	50	811.876541692397	4
"509"	509	0	29	"white"	"black"	"accurate"	"MS"	4	0	27	753.574376675373	3
"510"	510	0	30	"black"	"yellow"	"cannon"	"HighSchool"	5	0	24	889.612263993941	2
"511"	511	1	28	"black"	"yellow"	"accurate"	"BA"	1	1	89	407.08215694073	6
"512"	512	1	31	"white"	"black"	"accurate"	"HighSchool"	2	NA	64	557.886155484334	5
"513"	513	1	28	"white"	"black"	"cannon"	"MS"	3	1	55	742.723125900408	5
"514"	514	1	27	"white"	"black"	"accurate"	"PhD"	4	0	15	934.845493940629	5
"515"	515	1	36	"black"	"black"	"accurate"	"PhD"	5	0	11	879.937916283158	3
"516"	516	1	26	"black"	"black"	"cannon"	"BA"	1	1	81	557.323001180219	5
"517"	517	1	26	"white"	"black"	"ship"	"PhD"	2	1	68	627.598384686319	5
"518"	518	1	28	"white"	"black"	"candle"	"HighSchool"	3	1	46	681.132423631334	5
"519"	519	0	31	"other"	"yellow"	"cannon"	"HighSchool"	4	0	39	863.288584435281	4
"520"	520	0	25	"asian"	"yellow"	"ship"	"BA"	5	0	11	1101.44009171958	2
"521"	521	0	27	"white"	"black"	"ship"	"BA"	1	0	79	503.855977932086	5
"522"	522	1	26	"white"	"yellow"	"cannon"	"HighSchool"	2	0	65	535.606552396081	6
"523"	523	1	26	"white"	"yellow"	"cannon"	"PhD"	3	0	63	627.022737065839	5
"524"	524	1	27	"hispanic"	"yellow"	"candle"	"PhD"	4	0	33	837.633160610673	4
"525"	525	1	24	"white"	"yellow"	"ship"	"MS"	5	0	18	923.085072355579	4
"526"	526	1	23	"asian"	"yellow"	"cannon"	"HighSchool"	1	1	87	518.072528334138	6
"527"	527	0	22	"white"	"yellow"	"ship"	"BA"	2	0	82	628.180360931853	4
